Date,DiverName,SiteCode,TimeStart,Time End,Depth,SurveyArea,SpeciesCode,UK,DS,BB,RB,YB,TLD,WP,WS,P,PB,BL,TotalDiseased,TotalHealthy,Notes
3/11/19,Ian Combs,SEFL05,11:44,12:04,,800,AFRA,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,MCAV,0,0,0,0,0,4,0,0,0,0,0,4,63,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,AAGA,0,0,0,0,0,5,0,0,0,0,0,5,1,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,5,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL06,10:51,11:11,,1000,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,28,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,AAGA,0,0,0,0,0,3,0,0,0,0,0,3,5,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,12,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,3,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,3,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/11/19,Ian Combs,SEFL04,12:32,12:52,,1000,MALI,0,0,0,0,0,1,0,0,0,0,0,1,0,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,19,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,PAST,0,0,0,0,0,0,0,0,0,0,0,0,4,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,3,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,5,
3/12/19,Ian Combs,SEFL12,11:27,11:47,,800,PSTO,0,0,0,0,0,1,0,0,0,0,0,1,2,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,31,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,MAUR,0,0,0,0,0,0,0,0,0,0,0,0,4,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,PAST,0,0,0,0,0,1,0,0,0,0,0,1,9,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,3,
3/12/19,Ian Combs,SEFL11,12:26,12:46,,800,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/25/19,Alexis Sturm,SLR Ledge,10:30,10:50,,800,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/25/19,Alexis Sturm,SLR Ledge,10:30,10:50,,800,SRAD,0,0,0,0,0,0,0,0,0,1,0,0,5,
4/25/19,Alexis Sturm,SLR Ledge,10:30,10:50,,800,SBOU,0,0,0,0,0,1,0,0,0,0,0,1,0,
4/25/19,Alexis Sturm,SLR North,11:23,11:43,,700,PCLI,0,0,0,0,0,3,0,0,0,0,0,3,4,
4/25/19,Alexis Sturm,SLR South,9:52,10:12,,600,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,6,
4/25/19,Alexis Sturm,SLR South,9:52,10:12,,600,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,Tag #350
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,MCAV,0,0,0,0,0,6,0,0,0,0,0,6,76,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,3,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,SSID,0,0,0,0,0,1,0,0,0,0,0,1,13,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,4,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,ACER,0,0,0,0,0,0,0,0,0,0,0,0,20,
5/7/19,Michael Studivan,FTL4,13:41,14:01,,1000,POR spp.,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,MCAV,0,0,0,0,0,11,0,0,0,0,0,11,49,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,8,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,12,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,6,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,2,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,3,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,2,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/7/19,Michael Studivan,T328,11:56,12:16,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,38,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,17,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,MAUR,0,0,0,0,0,0,0,0,0,0,0,0,4,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,4,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL11,10:33,10:53,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL12,9:50,10:10,,1200,PAST,0,0,0,0,0,0,0,0,0,0,0,0,3,
5/14/19,Ryan Eckert,SEFL12,9:50,10:10,,1200,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,18,
5/14/19,Ryan Eckert,SEFL12,9:50,10:10,,1200,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL12,9:50,10:10,,1200,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL12,9:50,10:10,,1200,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL08,11:30,11:50,,1200,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,42,
5/14/19,Ryan Eckert,SEFL08,11:30,11:50,,1200,PAST,0,0,0,0,0,0,0,0,0,0,0,0,19,
5/14/19,Ryan Eckert,SEFL08,11:30,11:50,,1200,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/14/19,Ryan Eckert,SEFL08,11:30,11:50,,1200,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,98,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,PAST,0,0,0,0,0,0,0,0,0,0,0,0,18,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,16,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,HCUC,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,2,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL04,11:26,11:46,,1500,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,141,
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,SSID,0,0,0,0,0,1,0,0,0,0,0,1,2,"Disease was questionable, no photo taken"
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,PAST,0,0,0,0,0,0,0,0,0,0,0,0,27,
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,10,
5/15/19,Michael Studivan,SEFL06,9:41,10:01,,1500,ALAM,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL05,10:40,11:00,,2000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,14,
5/15/19,Michael Studivan,SEFL05,10:40,11:00,,2000,ODIF,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/15/19,Michael Studivan,SEFL05,10:40,11:00,,2000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/4/19,Ian Combs,SLR Central,9:18,9:38,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,56,
6/4/19,Ian Combs,SLR Central,9:18,9:38,,1000,ISIN,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/4/19,Ian Combs,SLR Central,9:18,9:38,,1000,PCLI,0,0,0,0,0,1,0,0,0,0,0,1,4,
6/4/19,Ian Combs,SLR North,8:40,9:00,,500,PCLI,0,0,0,0,0,2,0,0,0,0,0,2,1,
6/4/19,Ian Combs,SLR North,8:40,9:00,,500,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
6/4/19,Ian Combs,SLR Ledge,10:01,10:21,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/4/19,Ian Combs,SLR Ledge,10:01,10:21,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/4/19,Ian Combs,SLR Ledge,10:01,10:21,,1000,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/4/19,Ian Combs,SLR Ledge,10:01,10:21,,1000,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,2,
6/4/19,Ian Combs,SLR South,10:35,10:55,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/4/19,Ian Combs,SLR South,10:35,10:55,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,66,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,40,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL08,12:40,13:00,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,17,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,PAST,0,0,0,0,0,0,0,0,0,0,0,0,13,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,SINT,0,0,0,0,0,0,0,0,0,0,0,0,10,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,DSTO,0,0,0,0,0,1,0,0,0,0,0,1,4,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,PLAB,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL12,10:52,11:12,,1200,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,4,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,39,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,4,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,28,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/12/19,Ian Combs,SEFL11,11:42,12:02,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,2,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,MCAV,0,0,0,0,0,13,0,0,0,0,0,13,46,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/21/19,Ryan Eckert,T328,13:53,14:13,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,SSID,0,0,0,0,0,0,0,0,0,0,0,0,8,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,MCAV,0,0,0,0,0,3,0,0,0,0,0,3,89,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,SBOU,0,0,0,0,0,1,0,0,0,0,0,1,3,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,OFAV,0,0,0,0,0,1,0,0,0,0,0,1,0,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,1,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,ACER,0,0,0,0,0,0,0,0,0,0,0,0,7,
6/21/19,Ryan Eckert,FTL4,11:02,11:22,,1300,PAST,0,0,0,0,0,0,0,0,0,0,0,0,2,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,MCAV,0,0,0,0,0,15,0,0,0,0,0,15,233,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,SBOU,0,0,0,0,0,1,0,0,0,0,0,1,11,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,PAST,0,0,0,0,0,0,0,0,0,0,0,0,23,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,SSID,0,0,0,0,0,0,0,0,0,0,0,0,15,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,ACER,0,0,0,0,0,0,0,0,0,0,0,0,2,
6/21/19,Ryan Eckert,BC1,9:55,10:15,,1500,OANN,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,22,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,AAGA,0,0,0,0,0,0,0,0,0,1,0,1,8,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,PAST,0,0,0,0,0,0,0,0,0,0,0,0,8,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,OANN,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,SSID,0,0,0,0,0,0,0,0,0,0,0,0,4,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL04,12:43,13:03,,1400,MANG,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL05,11:27,11:47,,1400,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,28,
7/3/19,Jeff Beal,SEFL05,11:27,11:47,,1400,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL05,11:27,11:47,,1400,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,78,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,PAST,0,0,0,0,0,0,0,0,0,0,0,0,9,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,6,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,EFAS,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/3/19,Jeff Beal,SEFL06,10:15,10:35,,1400,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/19/19,Erin Shilling,SLR South,12:11,12:31,,800,PCLI,0,0,0,0,0,1,0,0,0,0,0,1,3,
7/19/19,Erin Shilling,SLR South,12:11,12:31,,800,SSID,0,0,0,0,0,0,0,0,0,1,0,1,1,
7/19/19,Erin Shilling,SLR South,12:11,12:31,,800,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/19/19,Erin Shilling,SLR Ledge,11:30,11:50,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/19/19,Erin Shilling,SLR Ledge,11:30,11:50,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/19/19,Erin Shilling,SLR North,10:44,11:04,,800,PCLI,0,0,0,0,0,1,0,0,0,0,0,1,2,
7/19/19,Erin Shilling,SLR North,10:44,11:04,,800,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,PAST,1,0,0,0,0,1,0,0,0,0,0,1,400,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,1,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,SSID,0,0,0,0,0,0,0,0,0,0,0,0,4,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,ISIN,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,MCAV,0,0,0,0,0,3,0,0,0,0,0,3,46,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SBOU,0,0,0,0,0,1,0,0,0,0,0,1,3,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,OANN,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PPOR,0,0,0,0,0,0,0,0,0,0,0,0,1,"Unsure, pretty sure early Porites porites?"
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,MCAV,0,0,0,0,0,6,0,0,0,0,0,6,65,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,18,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,PSTR,0,0,0,0,0,0,0,0,1,0,0,1,2,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,5,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,5,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,1,2,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,1,0,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MCAV,0,0,0,0,0,5,0,0,0,0,0,5,174,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,12,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,19,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,6,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MAUR,0,0,0,0,0,0,0,0,0,0,0,0,14,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,ACER,0,0,0,0,0,0,0,0,0,0,0,0,57,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,13,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,ODIF,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,40,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,14,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
